ID,date,mode,time_arrive,time_leave,car_own,rank_1,rank_2,rank_3,rank_4,rank_5,first_activity,last_activity,school_year,housing,complex,housing_type,city,longitude,latitude,grow_up,hs_modes,gender,married,children,college,college_work,work,parent_education
R_1erEaar6KpI257n,2022-03-30 07:55:32,The Ryde shuttle bus,9H 51M 0S,16H 45M 0S,Yes,Parking,Environment,Cost,Preference,Convenience,6,9,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.67126004515153,40.24172541190909,"Clinton, Utah, USA","Drive alone or with siblings,School bus",Female,Yes,No,Life Sciences,NA,"Yes, off campus",Master's degree
R_qIAp5frWB2Kwjdv,2022-03-30 08:32:36,The Ryde shuttle bus,9H 50M 0S,16H 25M 0S,Yes,Convenience,Cost,Availability,Time,Distance,7,7,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.66296829000001,40.259197773909094,"Big Pine, California, United States",Dropped off by parent or guardian,Male,No,No,Engineering,NA,"Yes, on campus",Master's degree
R_2QYRx7Rt3UciYag,2022-03-30 09:04:16,Walk,8H 0M 0S,17H 0M 0S,Yes,Distance,Weather,Exercise,Cost,Parking,7,7,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66108818272728,40.24458821963636,New Hampshire,Walk,Male,No,No,Engineering,NA,No,Master's degree
R_2OZTBN7pCuIEHb8,2022-03-30 09:16:50,Drive alone,15H 0M 0S,17H 0M 0S,Yes,Distance,Time,Flexibility,Convenience,Weather,8,7,Senior,Non-BYU-contracted housing (including with family),NA,NA,Orem,111.69352,40.29717,"Chattanooga, Tennessee, USA","Drive alone or with siblings,Dropped off by parent or guardian,School bus",Male,No,No,Engineering,NA,"Yes, off campus",Some college
R_1mL9Fw5djVp5iUx,2022-03-30 10:21:25,Walk,8H 45M 0S,11H 0M 0S,No,Cost,Convenience,Distance,Exercise,Flexibility,7,6,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.67263396969697,40.244532810454544,"Colonia, Colonia, Uruguay",Walk,Female,Yes,"Yes, 1",Engineering,NA,No,Some college
R_bdOFzZBFGklXWU1,2022-03-30 10:43:46,The Ryde shuttle bus,8H 50M 0S,10H 0M 0S,Yes,Convenience,Cost,Preference,Parking,Environment,7,7,Junior,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,"Taylorsville, Utah, USA","Drive alone or with siblings,Walk",Male,Yes,"Yes, more than 1",Engineering,NA,"Yes, both on and off campus",Bachelor's degree
R_W83l26mGtAfqPfz,2022-03-30 10:47:28,Walk,9H 5M 0S,17H 5M 0S,Yes,Convenience,Time,Distance,Preference,Exercise,7,7,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64983164303031,40.24362779381818,"various cities, states, countries","Drive alone or with siblings,School bus",Female,No,No,Engineering,NA,"Yes, on campus",Doctorate or professional degree
R_27VdeE4qqgfi4bF,2022-03-30 10:53:34,Walk,9H 0M 0S,10H 0M 0S,No,Cost,Distance,Convenience,Flexibility,Exercise,9,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65417035212123,40.24322145981818,NA,School bus,Male,No,No,Engineering,NA,No,Associate's degree
R_3LXa5uXslUaENC2,2022-03-30 11:03:17,Walk,9H 40M 0S,14H 0M 0S,No,Cost,Exercise,Distance,NA,NA,11,9,Freshman,On-campus housing,Helaman Halls,NA,NA,111.65426,40.2531,Oregon,"Drive alone or with siblings,Carpool with peers",Male,No,No,Engineering,NA,"Yes, on campus",Bachelor's degree
R_02KsmC3g2KdWnuh,2022-03-30 11:04:06,Walk,9H 30M 0S,15H 30M 0S,No,NA,NA,NA,NA,NA,9,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.64693917030304,40.2418547,"Edmond, OK","Drive alone or with siblings,Dropped off by parent or guardian,School bus",Female,No,No,Education,NA,"Yes, on campus",Associate's degree
R_1gd8NgB5tJtBZRg,2022-03-30 11:05:16,Walk,8H 0M 0S,12H 0M 0S,No,Availability,Cost,Distance,Exercise,NA,6,9,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.64664992303031,40.24248267072727,"Edmond, Oklahoma, US","Carpool with peers,Dropped off by parent or guardian,School bus,Bicycle, scooter, skateboard, etc.",Female,No,No,Engineering,NA,"Yes, off campus",No college/post-secondary education
R_2U9ktvTDGSv7Na7,2022-03-30 11:09:04,Walk,NA,15H 30M 0S,No,Convenience,Distance,Availability,Health,Exercise,6,10,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Lakeville, Minnesota, United States",Drive alone or with siblings,Female,No,No,Fine Arts and Communications,NA,No,Bachelor's degree
R_3PSkVUY9SmJ1962,2022-03-30 11:10:47,Drive alone,9H 10M 0S,18H 0M 0S,Yes,NA,NA,NA,NA,NA,8,8,Faculty/Staff,NA,NA,"Owned, Single Family",Other (specify):,NA,NA,Spanish Fork,Carpool with peers,Male,Yes,"Yes, more than 1",NA,Nursing,NA,Bachelor's degree
R_3sBprUJ2CtPS0Qm,2022-03-30 11:11:04,Walk,8H 50M 0S,16H 0M 0S,Yes,Preference,Cost,Parking,Environment,Health,10,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.66383603181819,40.247912770545454,"Snowflake, AZ, USA",Drive alone or with siblings,Male,No,No,Business,NA,"Yes, on campus",Doctorate or professional degree
R_AaLwwCdKNgD0h69,2022-03-30 11:11:29,Walk,11H 8M 0S,19H 0M 0S,No,Availability,Time,Distance,Weather,Cost,10,9,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65241076454546,40.242094806454546,Mattawa WA USA,"Drive alone or with siblings,School bus",Female,No,No,Fine Arts and Communications,NA,"Yes, on campus",Master's degree
R_1E1n7Of9dT8l8vM,2022-03-30 11:14:09,The Ryde shuttle bus,9H 0M 0S,18H 0M 0S,No,Cost,Convenience,Preference,Availability,Time,7,9,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.67193495545455,40.25592863218182,Ohio,"Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian,School bus",Male,No,No,Engineering,NA,"Yes, off campus",Doctorate or professional degree
R_23aaWBphoVhzIUa,2022-03-30 11:17:17,Walk,10H 45M 0S,17H 0M 0S,Yes,Parking,Distance,Convenience,Preference,NA,5,7,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65081990454546,40.24052487963636,"Temple, TX 76502","Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian",Female,No,No,Engineering,NA,"Yes, on campus",Doctorate or professional degree
R_2uQ9jWEL4C5M8pe,2022-03-30 11:21:12,Walk,11H 15M 0S,14H 0M 0S,Yes,Distance,Convenience,Preference,NA,NA,5,8,Sophomore,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.64657761121214,40.23954598409091,"Cedar City, UT, USA",School bus,Female,No,No,Physical and Mathematical Sciences,NA,"Yes, on campus",Bachelor's degree
R_2VL1V1et29JUY9o,2022-03-30 11:22:13,Drive alone,8H 35M 0S,15H 0M 0S,Yes,Convenience,Flexibility,Preference,Parking,NA,2,6,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66034096060606,40.24682305663636,Riverton Utah,Drive alone or with siblings,Male,No,No,Fine Arts and Communications,NA,"Yes, both on and off campus",No college/post-secondary education
R_2l841vHWEPe6Lux,2022-03-30 11:24:15,Drive alone,6H 0M 0S,14H 30M 0S,Yes,Parking,Distance,Convenience,NA,NA,6,6,Faculty/Staff,NA,NA,"Owned, Single Family",Other (specify):,NA,NA,Salt Lake City,Drive alone or with siblings,Male,Yes,"Yes, more than 1",NA,Other,NA,Associate's degree
R_1H7WQuFGmZVo3jr,2022-03-30 11:24:46,Carpool,10H 0M 0S,17H 40M 0S,Yes,Flexibility,Time,Convenience,NA,NA,6,8,Junior,Non-BYU-contracted housing (including with family),NA,NA,Other (specify):,NA,NA,"Bowling Green, KY","Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian,School bus",Male,No,No,Life Sciences,NA,"Yes, off campus",Doctorate or professional degree
R_br5b6YNtV0ptH5D,2022-03-30 11:30:02,UTA Transit (incl. UVX Bus),7H 48M 0S,17H 46M 0S,Yes,Convenience,Cost,Environment,NA,NA,9,9,Junior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.66103997484849,40.22833485963636,Rexburg Idaho,Drive alone or with siblings,Male,Yes,No,Business,NA,No,Master's degree
R_3je1ixZHteWtWnm,2022-03-30 11:30:25,Walk,7H 45M 0S,11H 30M 0S,Yes,Convenience,Parking,NA,NA,NA,7,9,Junior,On-campus housing,Helaman Halls,NA,NA,111.65426,40.2531,Redding California,Drive alone or with siblings,Male,No,No,Engineering,NA,No,Associate's degree
R_Y3IKOYj6RPq6MyB,2022-03-30 11:41:50,Drive alone,10H 0M 0S,15H 30M 0S,Yes,Distance,Availability,NA,NA,NA,10,6,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.6681747409091,40.24028477318181,"Salt Lake city, Utah UsA","Drive alone or with siblings,Carpool with peers",Female,Yes,No,Physical and Mathematical Sciences,NA,"Yes, off campus",Master's degree
R_2Et1uIbs7jVXgjb,2022-03-30 11:45:08,Carpool,8H 50M 0S,16H 0M 0S,No,Distance,Availability,Flexibility,Convenience,Time,9,8,Junior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.67024767969697,40.23930587763636,"Penfield, New York, USA",Drive alone or with siblings,Male,Yes,No,Physical and Mathematical Sciences,NA,"Yes, on campus",Doctorate or professional degree
R_3g5UlgnXuwwsPNP,2022-03-30 11:54:57,"Bicycle, scooter, skateboard, etc.",9H 55M 0S,14H 55M 0S,No,Cost,Convenience,Safety,NA,NA,4,8,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.6972199878788,40.236775525,Houston TX,"Carpool with peers,School bus",Female,No,No,Life Sciences,NA,"Yes, on campus",Bachelor's degree
R_3qvUmCYv6iLtGFI,2022-03-30 11:55:44,Walk,8H 45M 0S,15H 0M 0S,Yes,Distance,Convenience,Parking,Preference,Exercise,9,6,Freshman,On-campus housing,Helaman Halls,NA,NA,111.65426,40.2531,"Sedalia, MO, USA",Drive alone or with siblings,Female,No,No,Education,NA,No,Doctorate or professional degree
R_2f7lQclljtya3vw,2022-03-30 11:56:15,The Ryde shuttle bus,10H 0M 0S,17H 15M 0S,Yes,NA,NA,NA,NA,NA,6,6,Sophomore,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,Moved states every 3 years,Drive alone or with siblings,Female,No,No,Fine Arts and Communications,NA,"Yes, on campus",Master's degree
R_3PMr3EEmhJuAJL3,2022-03-30 11:56:42,Walk,11H 1M 0S,17H 15M 0S,Yes,Distance,Convenience,Preference,Time,Environment,6,6,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65867778878788,40.24610273727273,"Lancaster, PA, US",School bus,Male,No,No,Life Sciences,NA,"Yes, on campus",Bachelor's degree
R_1n11FTu3FxKR8ro,2022-03-30 11:56:49,Walk,9H 0M 0S,14H 0M 0S,Yes,Distance,Convenience,NA,NA,NA,7,8,Freshman,On-campus housing,Helaman Halls,NA,NA,111.65426,40.2531,"fort mill, south carolina, usa",Drive alone or with siblings,Female,No,No,Business,NA,"Yes, off campus",Master's degree
R_0Um1Ee9tsfPYLAd,2022-03-30 11:57:43,Walk,8H 48M 0S,18H 30M 0S,Yes,Distance,Convenience,NA,NA,NA,9,6,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.64831309484849,40.243313808454545,Billings Montana,Drive alone or with siblings,Male,No,No,Business,NA,"Yes, on campus",Doctorate or professional degree
R_2qfMMseS4KJaT5Y,2022-03-30 11:58:06,Walk,8H 50M 0S,14H 0M 0S,Yes,Convenience,Distance,Exercise,Weather,NA,6,5,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65002447454546,40.23751431409091,Orem Utah,"Drive alone or with siblings,Bicycle, scooter, skateboard, etc.",Non-binary / third gender,No,No,Humanities,NA,"Yes, off campus",Doctorate or professional degree
R_2ylOB1LwK8WGnRc,2022-03-30 11:58:28,Walk,9H 30M 0S,17H 7M 0S,Yes,Distance,Convenience,Health,Exercise,Preference,9,2,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65747259181819,40.25299194554545,Bountiful Utah,"Drive alone or with siblings,Walk",Male,No,No,Life Sciences,NA,"Yes, both on and off campus",Master's degree
R_0GSmjc3Nlsv5Nrr,2022-03-30 11:58:35,Drive alone,8H 50M 0S,12H 30M 0S,Yes,Distance,Convenience,Flexibility,Privacy,NA,7,7,Junior,Non-BYU-contracted housing (including with family),NA,NA,Other (specify):,NA,NA,"St. George, UT","Drive alone or with siblings,School bus,Bicycle, scooter, skateboard, etc.",Male,Yes,No,Engineering,NA,"Yes, off campus",Master's degree
R_2R8Jymu028Iv5cJ,2022-03-30 11:58:44,The Ryde shuttle bus,8H 45M 0S,19H 0M 0S,No,Distance,Convenience,Cost,Weather,NA,6,6,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64120243272728,40.24211327618182,"Henderson, NV",Walk,Female,No,No,Fine Arts and Communications,NA,"Yes, on campus",Bachelor's degree
R_vJrEaOFavukY6VH,2022-03-30 11:59:02,Walk,8H 55M 0S,18H 30M 0S,Yes,Parking,Availability,Convenience,Exercise,Cost,6,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65151891878789,40.2383269820909,"Gilbert, AZ, USA",Drive alone or with siblings,Female,No,No,Fine Arts and Communications,NA,"Yes, off campus",Master's degree
R_1ikZOa1SeCRJj3d,2022-03-30 11:59:17,The Ryde shuttle bus,11H 0M 0S,14H 0M 0S,Yes,Cost,Convenience,Parking,NA,NA,9,6,Senior,On-campus housing,Wymount Terrace,NA,NA,111.6414,40.25899,Idaho falls,"Drive alone or with siblings,School bus",Female,Yes,No,Humanities,NA,"Yes, off campus",Doctorate or professional degree
R_eEWTPWUwPom1RTP,2022-03-30 11:59:17,Walk,9H 52M 0S,12H 0M 0S,No,Availability,Distance,Time,Convenience,Parking,9,8,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,Sandy Ut,"Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian",Male,No,No,Engineering,NA,"Yes, on campus",Bachelor's degree
R_2aJMEBm9iTkImq7,2022-03-30 11:59:47,The Ryde shuttle bus,7H 30M 0S,17H 0M 0S,Yes,Cost,Parking,Convenience,Distance,Weather,10,6,Senior,On-campus housing,Wymount Terrace,NA,NA,111.6414,40.25899,"Montgomery village, MD, Us",Dropped off by parent or guardian,Male,Yes,No,"Family, Home, and Social Sciences",NA,"Yes, on campus",Doctorate or professional degree
R_3EFlgus5zqsytWE,2022-03-30 12:00:10,Walk,7H 40M 0S,17H 15M 0S,Yes,Weather,Exercise,Health,Parking,Preference,8,8,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.6534472339394,40.23768054163636,"Houston, Texas, US",Drive alone or with siblings,Male,No,No,Engineering,NA,"Yes, on campus",Master's degree
R_3dGFs4sA3Jpgoi9,2022-03-30 12:00:16,Walk,6H 50M 0S,15H 0M 0S,Yes,Distance,Parking,Convenience,Cost,NA,10,10,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65650843424244,40.24155918436363,Idaho,Drive alone or with siblings,Female,No,No,Fine Arts and Communications,NA,NA,NA
R_1liwLyTtG52drQr,2022-03-30 12:00:36,The Ryde shuttle bus,9H 27M 0S,16H 30M 0S,No,Cost,Convenience,Weather,Distance,NA,8,7,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66530637212122,40.25772019572727,"Spring Hill, TN, USA",Carpool with peers,Male,No,No,Life Sciences,NA,No,Bachelor's degree
R_UMi6ImXQTjR2bQd,2022-03-30 12:00:37,The Ryde shuttle bus,8H 50M 0S,12H 50M 0S,No,Availability,Convenience,Preference,Safety,NA,9,8,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.63493540848486,40.237920648090906,Idaho,Drive alone or with siblings,Female,No,No,Life Sciences,NA,"Yes, on campus",Master's degree
R_3L0VgFg5MnQQLQe,2022-03-30 12:01:37,Drive alone,9H 45M 0S,17H 30M 0S,Yes,NA,NA,NA,NA,NA,9,9,Junior,Non-BYU-contracted housing (including with family),NA,NA,Springville,111.61066,40.16525,Springville UT,Drive alone or with siblings,Male,Yes,No,Business,NA,"Yes, off campus",Doctorate or professional degree
R_1ihAWuQGXou29R8,2022-03-30 12:01:40,Walk,8H 55M 0S,17H 0M 0S,No,Availability,Preference,Environment,Distance,Convenience,9,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.64785512000002,40.24261195881818,"Brentwood, New Hampshire, USA",Drive alone or with siblings,Female,No,No,Business,NA,No,Bachelor's degree
R_2rDEGInQUewpvrJ,2022-03-30 12:02:11,Walk,12H 0M 0S,13H 1M 0S,Yes,Parking,Convenience,NA,NA,NA,9,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.66694544,40.24120825954545,Atlanta,Drive alone or with siblings,Male,No,No,Business,NA,"Yes, off campus",Bachelor's degree
R_2YgZQXU7GwpZVPn,2022-03-30 12:02:37,The Ryde shuttle bus,10H 10M 0S,20H 0M 0S,No,Time,Convenience,Distance,NA,NA,6,6,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.63611650151516,40.237366556272725,"Visalia, CA, US","Drive alone or with siblings,Dropped off by parent or guardian",Female,No,No,Life Sciences,NA,"Yes, on campus",Bachelor's degree
R_1eCtOayXMDM9QQk,2022-03-30 12:02:45,Walk,8H 54M 0S,12H 0M 0S,Yes,Distance,Convenience,Parking,NA,NA,9,6,Sophomore,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Sterling, Virginia, United States","Carpool with peers,Dropped off by parent or guardian,School bus",Female,No,No,Other/Undeclared,NA,No,Master's degree
R_3nGFEVjDq6vlAHg,2022-03-30 12:02:46,Carpool,9H 5M 0S,19H 0M 0S,Yes,Availability,Parking,Convenience,Flexibility,NA,6,9,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.63982850818184,40.266031573,Overseas in Asia and Australia,Dropped off by parent or guardian,Female,No,No,Fine Arts and Communications,NA,"Yes, both on and off campus",Doctorate or professional degree
R_3qDMez4qOQCTop0,2022-03-30 12:03:04,Walk,9H 30M 0S,16H 0M 0S,Yes,Distance,Convenience,Time,Parking,Exercise,11,6,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65421856,40.24034018236363,Mesa AZ,"Drive alone or with siblings,Carpool with peers",Female,No,No,Fine Arts and Communications,NA,No,Master's degree
R_31nI9PEl0xjwCWI,2022-03-30 12:03:14,Walk,8H 55M 0S,17H 0M 0S,No,Exercise,Distance,Preference,Convenience,NA,8,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65012089030304,40.24139295681818,"Exeter, New Hampshire, US",Drive alone or with siblings,Female,No,No,Education,NA,No,Bachelor's degree
R_ywF67xvB61wIsHn,2022-03-30 12:03:25,Carpool,11H 10M 0S,17H 0M 0S,Yes,Availability,Time,Convenience,NA,NA,8,6,Senior,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,Dayton Nevada USA,Drive alone or with siblings,Male,No,No,Physical and Mathematical Sciences,NA,"Yes, on campus",Master's degree
R_3GALnUzYpDhKIyW,2022-03-30 12:03:45,UTA Transit (incl. UVX Bus),10H 1M 0S,12H 2M 0S,No,NA,NA,NA,NA,NA,2,6,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,NA,NA,El Salvador,"Dropped off by parent or guardian,School bus",Female,No,No,NA,NA,NA,NA
R_2WJcMUzG9ItbPJ3,2022-03-30 12:04:04,Walk,8H 0M 0S,17H 1M 0S,Yes,Convenience,Distance,Time,Cost,Preference,6,6,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Ut, Smithfield, us","Drive alone or with siblings,Carpool with peers,Bicycle, scooter, skateboard, etc.",Male,No,No,Other/Undeclared,NA,No,Master's degree
R_3FXy94DTYfvKqQf,2022-03-30 12:04:36,Walk,8H 45M 0S,13H 0M 0S,Yes,Cost,Exercise,Environment,Preference,Distance,9,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.6598106739394,40.24728479981818,"Eagle Mountain, UT, USA","Drive alone or with siblings,School bus",Female,No,No,"Family, Home, and Social Sciences",NA,"Yes, off campus",Bachelor's degree
R_V54Te8jk8EcE1c5,2022-03-30 12:05:01,Walk,9H 0M 0S,16H 0M 0S,Yes,Parking,Cost,NA,NA,NA,8,8,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65887062030303,40.255282191727275,"Easton, CT, USA","Drive alone or with siblings,School bus",Female,No,No,Life Sciences,NA,"Yes, on campus",Doctorate or professional degree
R_3JfqpjEjvAoDc8M,2022-03-30 12:05:09,Drive alone,10H 30M 0S,9H 15M 0S,Yes,Convenience,Preference,Distance,Time,NA,8,8,Senior,Non-BYU-contracted housing (including with family),NA,NA,Springville,111.61066,40.16525,Utah,"Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian",Male,No,No,Other/Undeclared,NA,"Yes, both on and off campus",Some college
R_3kLdH4Rm6aOQ9PX,2022-03-30 12:06:12,Walk,9H 0M 0S,16H 0M 0S,Yes,Distance,Convenience,Exercise,Flexibility,NA,9,12,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64833719878789,40.24093121363636,"Mesa, Arizona, USA",Walk,Female,No,No,Engineering,NA,"Yes, both on and off campus",Doctorate or professional degree
R_Rsn4aamb4Ear20x,2022-03-30 12:06:33,"Bicycle, scooter, skateboard, etc.",9H 51M 0S,18H 56M 0S,No,Cost,Availability,Weather,Convenience,Time,8,8,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.6661741139394,40.252511732636364,"Layton, Utah, USA","Drive alone or with siblings,Bicycle, scooter, skateboard, etc.",Male,No,No,Physical and Mathematical Sciences,NA,"Yes, on campus",Bachelor's degree
R_3kMl8cHoine55WP,2022-03-30 12:06:45,Walk,8H 0M 0S,14H 0M 0S,No,Availability,Cost,Distance,Convenience,Health,8,6,Sophomore,On-campus housing,Heritage Halls,NA,NA,NA,NA,"San Tan Valley, AZ, USA",Drive alone or with siblings,Male,No,No,Life Sciences,NA,No,Master's degree
R_3DvjZJDRkEXZksO,2022-03-30 12:08:10,The Ryde shuttle bus,8H 4M 0S,15H 30M 0S,Yes,Convenience,Parking,NA,NA,NA,9,8,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.63445332969698,40.23825310318181,San Mateo California,Drive alone or with siblings,Male,No,No,Business,NA,"Yes, off campus",Bachelor's degree
R_6Sun40gshicaFm9,2022-03-30 12:09:24,Walk,11H 0M 0S,15H 7M 0S,Yes,Parking,Cost,Weather,Availability,Flexibility,6,9,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.65298925909092,40.238271572909085,Orem,"Drive alone or with siblings,Walk",Female,No,No,Business,NA,"Yes, on campus",Bachelor's degree
R_1FwHfTuQtBbm9g7,2022-03-30 12:09:34,Carpool,12H 8M 0S,15H 11M 0S,Yes,NA,NA,NA,NA,NA,8,8,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66916300242426,40.256741300181815,"Cypress, tx, USA",Carpool with peers,Female,No,No,Education,NA,"Yes, off campus",Master's degree
R_3KSGlbnWrZmQDEA,2022-03-30 12:09:44,Walk,9H 0M 0S,17H 0M 0S,No,Cost,Convenience,Exercise,Environment,NA,10,6,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,NC,"Drive alone or with siblings,Carpool with peers,Walk",Prefer not to say,No,No,Other/Undeclared,NA,"Yes, on campus",No college/post-secondary education
R_29lSSG3Woufr1IP,2022-03-30 12:10:08,Drive alone,8H 56M 0S,12H 7M 0S,Yes,Convenience,Distance,NA,NA,NA,10,6,Junior,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,"Orem, UT, USA","Drive alone or with siblings,Bicycle, scooter, skateboard, etc.,Walk",Male,No,No,Physical and Mathematical Sciences,NA,"Yes, both on and off campus",Doctorate or professional degree
R_umqeJc3PhRHLQlP,2022-03-30 12:10:34,The Ryde shuttle bus,9H 15M 0S,17H 1M 0S,Yes,Convenience,Time,Cost,Parking,Distance,9,6,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.6419496548485,40.238105345363635,"Kaysville, UT, USA",Drive alone or with siblings,Male,No,No,Humanities,NA,"Yes, off campus",Associate's degree
R_DdWjH3ZMBCnoz73,2022-03-30 12:10:39,The Ryde shuttle bus,8H 50M 0S,13H 30M 0S,Yes,Convenience,Preference,Environment,Cost,Availability,9,9,Freshman,On-campus housing,Foreign Language Student Residence (FLSR),NA,NA,NA,NA,"West Lafayette, Indiana, United States","Dropped off by parent or guardian,School bus,Walk",Male,No,No,Fine Arts and Communications,NA,"Yes, on campus",Doctorate or professional degree
R_b2X9gjDuDzjgVep,2022-03-30 12:12:11,Walk,7H 0M 0S,16H 0M 0S,Yes,Parking,Health,Cost,NA,NA,8,10,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64260046121213,40.25934553172727,"Grand Prairie, TX",Dropped off by parent or guardian,Female,Yes,No,Physical and Mathematical Sciences,NA,"Yes, both on and off campus",Bachelor's degree
R_3hybL6swNuxqHlN,2022-03-30 12:12:20,Walk,NA,16H 0M 0S,Yes,Parking,Convenience,Distance,Exercise,NA,6,4,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,Hyrum Utah Usa,Drive alone or with siblings,Female,No,No,Business,NA,"Yes, on campus",Doctorate or professional degree
R_rdMacK2b1bAF4NH,2022-03-30 12:12:36,Carpool,12H 0M 0S,18H 0M 0S,Yes,Cost,Convenience,Distance,NA,NA,8,6,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.68661425454546,40.253638386,South Carolina,Drive alone or with siblings,Female,Yes,No,Education,NA,"Yes, both on and off campus",Doctorate or professional degree
R_2uVPbX54bPQNIBu,2022-03-30 12:12:49,Walk,9H 8M 0S,20H 0M 0S,No,Environment,Cost,Preference,Convenience,NA,6,11,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.65257949212122,40.23854861881818,"Charlotte, North Carolina, USA","Drive alone or with siblings,Carpool with peers,School bus",Male,No,No,NA,NA,NA,Bachelor's degree
R_1DCQwYyx5YB2sBv,2022-03-30 12:13:22,"Bicycle, scooter, skateboard, etc.",8H 50M 0S,15H 0M 0S,No,Convenience,Flexibility,Cost,Preference,Distance,9,9,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,Honeoye falls NY,Drive alone or with siblings,Male,No,No,Engineering,NA,No,Master's degree
R_1mOCyppX1zojClw,2022-03-30 12:13:32,Walk,9H 0M 0S,21H 0M 0S,No,Cost,Convenience,Weather,Flexibility,Distance,9,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65470063878789,40.241097441181815,California,"Carpool with peers,Bicycle, scooter, skateboard, etc.",Male,No,No,Physical and Mathematical Sciences,NA,"Yes, on campus",Master's degree
R_20VdyCKvrKsFQc3,2022-03-30 12:14:05,Walk,8H 0M 0S,21H 0M 0S,Yes,Convenience,Distance,Cost,Exercise,Preference,8,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.6502655139394,40.24032171263636,"Colorado Springs, CO","Drive alone or with siblings,Dropped off by parent or guardian,Walk",Female,No,No,Engineering,NA,No,Doctorate or professional degree
